Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
7:102097721:-	   52.5	    0.0	 9999.9	    2.5	  15.02	  15.95	  49.85	   0.29	   0.00	--------	-1	0.00	*
7:116558529:-	   52.5	    0.0	 9999.9	    0.5	  15.02	  15.95	  85.66	   0.22	   0.00	--------	-1	0.00	*
19:44741159:-	   52.5	    0.0	 9999.9	    1.1	  15.02	  15.95	  67.07	   0.43	   0.00	--------	-1	0.00	*
17:5392840:-	   52.5	    0.0	 9999.9	    1.1	  15.02	  15.95	  66.92	   0.48	   0.00	--------	-1	0.00	*
9:95475147:+	   52.5	    0.0	 9999.9	    0.4	  15.02	  15.95	  88.90	   0.50	   0.00	--------	-1	0.00	*
4:10441965:+	   52.4	    0.0	 9999.9	    7.8	  15.02	  15.95	  25.82	   0.27	   0.00	--------	-1	0.00	*
3:132395766:-	   52.4	    0.0	 9999.9	    1.0	  15.02	  15.95	  70.77	   0.20	   0.00	--------	-1	0.00	*
4:26433799:-	   52.4	    0.0	 9999.9	    4.9	  15.02	  15.95	  35.14	   0.50	   0.00	--------	-1	0.00	*
6:99848069:+	   52.4	   13.7	    3.8	    0.6	   5.62	   6.05	  82.22	   0.40	   0.00	--------	-1	0.00	*
2:68269627:-	   52.4	    0.0	 9999.9	    0.4	  15.02	  15.95	  88.73	   0.18	   0.00	--------	-1	0.00	*
5:130730021:-	   52.4	    0.0	 9999.9	    0.5	  15.02	  15.95	  87.10	   0.31	   0.00	--------	-1	0.00	*
1:203822127:+	   52.4	   19.5	    2.7	    0.8	   3.84	   4.15	  76.02	   0.51	   0.00	--------	-1	0.00	*
2:103334522:+	   52.4	    0.0	 9999.9	    0.7	  15.02	  15.95	  77.72	   0.33	   0.00	--------	-1	0.00	*
11:76061422:+	   52.4	    4.7	   11.1	    0.5	  10.08	  10.76	  83.95	   0.17	   0.00	--------	-1	0.00	*
6:43147657:+	   52.4	    5.3	    9.9	    0.6	   9.41	  10.06	  82.22	   0.43	   0.00	--------	-1	0.00	*
17:46699385:-	   52.4	    1.2	   43.9	    1.1	  12.55	  13.37	  66.92	   0.21	   0.00	--------	-1	0.00	*
12:98929341:-	   52.4	    1.1	   47.5	    0.7	  12.55	  13.37	  77.68	   0.41	   0.00	--------	-1	0.00	*
5:172461711:+	   52.4	    9.2	    5.7	    0.5	   7.25	   7.77	  87.10	   0.49	   0.00	--------	-1	0.00	*
7:27147029:+	   52.4	    0.0	 9999.9	    0.7	  15.02	  15.95	  77.26	   0.19	   0.00	--------	-1	0.00	*
21:16333921:+	   52.4	    0.0	 9999.9	    0.5	  15.02	  15.95	  88.00	   0.30	   0.00	--------	-1	0.00	*
3:170112926:+	   52.4	    0.0	 9999.9	    0.5	  15.02	  15.95	  84.20	   0.18	   0.00	--------	-1	0.00	*
1:192984272:+	   52.4	    0.0	 9999.9	   27.8	   4.50	  15.95	   4.86	   0.43	   0.00	--------	-1	0.00	*
17:27878802:-	   52.4	   11.6	    4.5	    1.1	   6.39	   6.86	  66.92	   0.54	   0.00	--------	-1	0.00	*
5:10434328:-	   52.4	    0.0	 9999.9	    9.0	  15.02	  15.95	  22.88	   0.30	   0.00	--------	-1	0.00	*
6:10397610:+	   52.3	   20.9	    2.5	    0.6	   3.60	   3.89	  82.22	   0.15	   0.00	--------	-1	0.00	*
6:11136815:-	   52.3	    0.0	 9999.9	    0.6	  15.02	  15.95	  82.22	   0.29	   0.00	--------	-1	0.00	*
14:21990062:+	   52.3	    0.0	 9999.9	    0.5	  15.02	  15.95	  86.21	   0.51	   0.00	--------	-1	0.00	*
4:110970596:+	   52.3	    0.0	 9999.9	    2.3	  15.02	  15.95	  51.89	   0.31	   0.00	--------	-1	0.00	*
15:77403138:+	   52.3	   14.5	    3.6	   33.7	   2.65	   5.69	   2.88	   0.03	   0.00	--------	-1	0.00	*
3:53318902:+	   52.3	    0.0	 9999.9	    0.6	  15.02	  15.95	  81.60	   0.21	   0.00	--------	-1	0.00	*
12:89983682:+	   52.3	    3.9	   13.4	    0.7	  10.81	  11.53	  77.68	   0.45	   0.00	--------	-1	0.00	*
2:64686147:-	   52.3	   16.5	    3.2	    0.4	   4.65	   5.02	  88.73	   0.16	   0.00	--------	-1	0.00	*
4:79839581:-	   52.3	   12.8	    4.1	    0.6	   5.99	   6.44	  82.69	   0.25	   0.00	--------	-1	0.00	*
1:6681880:-	   52.3	    6.4	    8.2	    0.8	   8.80	   9.42	  76.02	   0.19	   0.00	--------	-1	0.00	*
10:124691442:+	   52.3	    0.0	 9999.9	    0.5	  15.02	  15.95	  84.81	   0.33	   0.00	--------	-1	0.00	*
7:139784746:+	   52.3	    0.0	 9999.9	   21.3	   7.69	  15.95	   8.24	   0.19	   0.00	--------	-1	0.00	*
17:79877599:+	   52.3	    3.0	   17.4	    1.7	  10.81	  11.53	  58.18	   0.23	   0.00	--------	-1	0.00	*
3:167726705:+	   52.3	    0.0	 9999.9	    0.5	  15.02	  15.95	  84.20	   0.41	   0.00	--------	-1	0.00	*
9:33281233:+	   52.3	   17.7	    3.0	    0.4	   4.37	   4.71	  88.90	   0.38	   0.00	--------	-1	0.00	*
1:153920318:-	   52.3	   22.0	    2.4	    0.8	   3.15	   3.42	  76.02	   0.45	   0.00	--------	-1	0.00	*
1:46507564:+	   52.3	    0.0	 9999.9	   24.5	   5.92	  15.95	   6.37	   0.27	   0.00	--------	-1	0.00	*
2:145146864:-	   52.2	    7.3	    7.2	    1.7	   8.24	   8.83	  58.07	   0.45	   0.00	--------	-1	0.00	*
6:17760157:+	   52.2	    0.0	 9999.9	    0.6	  15.02	  15.95	  82.22	   0.29	   0.00	--------	-1	0.00	*
4:53462003:-	   52.2	    0.0	 9999.9	   14.9	  12.90	  15.95	  13.73	   0.30	   0.00	--------	-1	0.00	*
1:56961170:-	   52.2	    0.0	 9999.9	    0.8	  15.02	  15.95	  76.02	   0.22	   0.00	--------	-1	0.00	*
X:40510652:-	   52.2	    1.2	   44.1	    6.5	  12.55	  13.37	  29.52	   0.31	   0.00	--------	-1	0.00	*
5:92930261:+	   52.1	   12.7	    4.1	    0.5	   5.99	   6.44	  87.10	   0.59	   0.00	--------	-1	0.00	*
10:73059575:+	   52.1	    0.0	 9999.9	    1.5	  15.02	  15.95	  61.31	   0.31	   0.00	--------	-1	0.00	*
17:56567323:+	   52.1	    0.0	 9999.9	    1.1	  15.02	  15.95	  66.92	   0.21	   0.00	--------	-1	0.00	*
12:57394022:+	   52.1	    0.0	 9999.9	    0.7	  15.02	  15.95	  77.68	   0.17	   0.00	--------	-1	0.00	*
20:464474:-	   52.1	   13.3	    3.9	    0.7	   5.62	   6.05	  78.94	   0.36	   0.00	--------	-1	0.00	*
9:139735427:+	   52.1	   15.5	    3.4	    0.4	   4.96	   5.34	  88.90	   0.28	   0.00	--------	-1	0.00	*
1:151667093:-	   52.1	    0.0	 9999.9	   19.1	   9.20	  15.95	   9.83	   0.32	   0.00	--------	-1	0.00	*
21:30715957:-	   52.1	    0.0	 9999.9	    2.1	  15.02	  15.95	  53.21	   0.11	   0.00	--------	-1	0.00	*
17:38292546:+	   52.1	    0.0	 9999.9	    1.7	  15.02	  15.95	  58.48	   0.46	   0.25	--------	-1	0.00	*
3:5258130:+	   52.1	    0.0	 9999.9	    0.5	  15.02	  15.95	  84.20	   0.31	   0.00	--------	-1	0.00	*
17:37562390:-	   52.1	    9.3	    5.6	    1.1	   7.25	   7.77	  66.92	   0.25	   0.00	--------	-1	0.00	*
17:65979080:+	   52.1	    0.0	 9999.9	    1.1	  15.02	  15.95	  66.92	   0.10	   0.00	--------	-1	0.00	*
12:125432172:-	   52.1	   27.5	    1.9	    0.7	   2.23	   2.44	  77.68	   0.29	   0.00	--------	-1	0.00	*
17:21218352:+	   52.1	    5.8	    9.0	    1.1	   9.41	  10.06	  66.92	   0.16	   0.00	--------	-1	0.00	*
3:186303353:+	   52.1	    0.0	 9999.9	    0.5	  15.02	  15.95	  84.20	   0.44	   0.00	--------	-1	0.00	*
2:97525620:-	   52.1	    0.0	 9999.9	    0.4	  15.02	  15.95	  88.73	   0.24	   0.00	--------	-1	0.00	*
20:43122802:-	   52.1	   14.3	    3.7	    0.7	   5.29	   5.69	  78.94	   0.24	   0.00	--------	-1	0.00	*
6:1612376:-	   52.1	    0.0	 9999.9	    0.6	  15.02	  15.95	  82.22	   0.31	   0.00	--------	-1	0.00	*
1:213071940:+	   52.0	    0.0	 9999.9	    0.8	  15.02	  15.95	  76.02	   0.47	   0.00	--------	-1	0.00	*
5:151184875:+	   52.0	    0.0	 9999.9	    0.5	  15.02	  15.95	  87.10	   0.50	   0.00	--------	-1	0.00	*
10:13361023:+	   52.0	    0.0	 9999.9	   12.7	  15.02	  15.95	  16.60	   0.48	   0.00	--------	-1	0.00	*
1:241796214:+	   52.0	    0.0	 9999.9	    9.0	  15.02	  15.95	  22.95	   0.25	   0.00	--------	-1	0.00	*
5:158585142:+	   52.0	    3.1	   16.8	    0.8	  10.81	  11.53	  75.18	   0.42	   0.34	--------	-1	0.00	*
17:46700179:+	   52.0	   17.8	    2.9	    1.1	   4.37	   4.71	  66.92	   0.59	   0.00	--------	-1	0.00	*
20:628587:+	   52.0	    0.6	   92.1	    0.7	  13.64	  14.52	  78.94	   0.26	   0.00	--------	-1	0.00	*
3:72423930:-	   52.0	    0.0	 9999.9	    0.5	  15.02	  15.95	  84.20	   0.21	   0.00	--------	-1	0.00	*
1:28298924:-	   52.0	   14.5	    3.6	    0.8	   5.09	   5.49	  74.18	   0.19	   0.00	--------	-1	0.00	*
1:86119061:+	   52.0	   15.5	    3.4	    0.9	   4.77	   5.15	  71.08	   0.25	   0.00	--------	-1	0.00	*
1:110565558:-	   52.0	    0.0	 9999.9	   35.6	   2.05	  15.65	   2.24	   0.15	   0.00	--------	-1	0.00	*
1:146629630:-	   52.0	    3.9	   13.3	    0.8	  10.55	  11.26	  74.18	   0.26	   0.00	--------	-1	0.00	*
10:13672672:+	   52.0	    8.5	    6.1	    0.5	   7.51	   8.05	  82.81	   0.30	   0.00	--------	-1	0.00	*
10:15820937:+	   52.0	   16.5	    3.2	    0.5	   4.48	   4.83	  82.81	   0.52	   0.00	--------	-1	0.00	*
10:75008765:-	   52.0	    0.0	 9999.9	    0.8	  14.73	  15.65	  73.01	   0.15	   0.00	--------	-1	0.00	*
10:94455230:+	   52.0	   14.4	    3.6	    0.5	   5.09	   5.49	  82.81	   0.41	   0.00	--------	-1	0.00	*
10:102724642:+	   52.0	    0.0	 9999.9	    0.5	  14.73	  15.65	  82.81	   0.21	   0.00	--------	-1	0.00	*
11:94899662:-	   52.0	   11.1	    4.7	   18.5	   6.18	   6.64	   9.85	   0.24	   0.00	--------	-1	0.00	*
12:49082405:-	   52.0	    0.0	 9999.9	    0.7	  14.73	  15.65	  75.81	   0.27	   0.00	--------	-1	0.00	*
12:72179498:-	   52.0	   10.8	    4.8	    0.7	   6.59	   7.08	  75.81	   0.39	   0.00	--------	-1	0.00	*
12:77417530:-	   52.0	    7.4	    7.1	    0.7	   8.02	   8.58	  75.81	   0.50	   0.00	--------	-1	0.00	*
13:23903111:-	   52.0	    0.0	 9999.9	    0.3	  14.73	  15.65	  95.82	   0.18	   0.00	--------	-1	0.00	*
14:55309078:+	   52.0	    7.2	    7.3	    0.8	   8.02	   8.58	  72.77	   0.16	   0.00	--------	-1	0.00	*
14:57877083:+	   52.0	    0.0	 9999.9	    0.5	  14.73	  15.65	  84.17	   0.39	   0.00	--------	-1	0.00	*
15:42503754:-	   52.0	    9.5	    5.5	    0.5	   7.03	   7.54	  85.51	   0.48	   0.00	--------	-1	0.00	*
15:42705719:+	   52.0	   15.1	    3.4	    2.8	   4.77	   5.15	  45.82	   0.23	   0.00	--------	-1	0.00	*
15:68481641:-	   52.0	    0.0	 9999.9	    6.7	  14.73	  15.65	  28.00	   0.15	   0.00	--------	-1	0.00	*
15:77775385:-	   52.0	    0.0	 9999.9	    0.5	  14.73	  15.65	  85.51	   0.28	   0.00	--------	-1	0.00	*
15:89173798:+	   52.0	   13.7	    3.8	    0.5	   5.44	   5.85	  85.51	   0.38	   0.00	--------	-1	0.00	*
16:4561896:-	   52.0	    0.0	 9999.9	    9.0	  14.73	  15.65	  22.14	   0.21	   0.00	--------	-1	0.00	*
17:2319670:+	   52.0	    0.0	 9999.9	    1.1	  14.73	  15.65	  65.26	   0.25	   0.00	--------	-1	0.00	*
17:2323175:+	   52.0	    9.6	    5.4	    1.1	   7.03	   7.54	  65.26	   0.32	   0.00	--------	-1	0.00	*
17:35414073:-	   52.0	   16.3	    3.2	    1.1	   4.48	   4.83	  65.26	   0.58	   0.00	--------	-1	0.00	*
17:41843726:+	   52.0	   12.5	    4.2	    3.1	   5.80	   6.23	  43.83	   0.16	   0.00	--------	-1	0.00	*
17:47778733:+	   52.0	   16.2	    3.2	    1.1	   4.48	   4.83	  65.26	   0.50	   0.00	--------	-1	0.00	*
17:63007953:+	   52.0	    0.0	 9999.9	    4.0	  14.73	  15.65	  38.18	   0.32	   0.00	--------	-1	0.00	*
19:16686591:-	   52.0	    0.0	 9999.9	    1.1	  14.73	  15.65	  65.40	   0.57	   0.00	--------	-1	0.00	*
19:16686600:+	   52.0	    0.0	 9999.9	    1.1	  14.73	  15.65	  65.40	   0.54	   0.00	--------	-1	0.00	*
19:18978666:-	   52.0	    0.0	 9999.9	    1.4	  14.73	  15.65	  60.88	   0.03	   0.00	--------	-1	0.00	*
19:46386994:-	   52.0	    0.0	 9999.9	    1.1	  14.73	  15.65	  65.40	   0.37	   0.00	--------	-1	0.00	*
2:27466520:-	   52.0	    0.0	 9999.9	    0.4	  14.73	  15.65	  86.64	   0.35	   0.00	--------	-1	0.00	*
2:70107141:+	   52.0	   14.0	    3.7	    3.9	   5.44	   5.85	  38.67	   0.29	   0.00	--------	-1	0.00	*
2:74699200:+	   52.0	    0.0	 9999.9	   12.3	  14.73	  15.65	  16.56	   0.43	   0.00	--------	-1	0.00	*
2:169626939:-	   52.0	    7.9	    6.6	   16.4	   8.02	   8.58	  11.69	   0.17	   0.00	--------	-1	0.00	*
2:191069685:+	   52.0	    0.0	 9999.9	    0.4	  14.73	  15.65	  86.64	   0.30	   0.00	--------	-1	0.00	*
2:204299838:+	   52.0	    0.0	 9999.9	   22.6	   6.58	  15.65	   7.06	   0.26	   0.00	--------	-1	0.00	*
2:233446630:-	   52.0	   14.3	    3.6	    3.0	   5.09	   5.49	  44.69	   0.14	   0.00	--------	-1	0.00	*
20:2463627:+	   52.0	    0.0	 9999.9	    0.7	  14.73	  15.65	  77.04	   0.05	   0.00	--------	-1	0.00	*
3:13357807:+	   52.0	   11.9	    4.4	    0.8	   6.18	   6.64	  72.47	   0.33	   0.00	--------	-1	0.00	*
3:27417504:+	   52.0	    0.0	 9999.9	    0.5	  14.73	  15.65	  82.20	   0.25	   0.00	--------	-1	0.00	*
3:123212447:+	   52.0	    0.0	 9999.9	    5.9	  14.73	  15.65	  30.23	   0.35	   0.00	--------	-1	0.00	*
4:435284:-	   52.0	    0.0	 9999.9	    0.3	  14.73	  15.65	  92.28	   0.29	   0.00	--------	-1	0.00	*
4:760184:+	   52.0	    0.0	 9999.9	    0.7	  14.73	  15.65	  75.97	   0.12	   0.00	--------	-1	0.00	*
5:36688012:-	   52.0	    0.0	 9999.9	    7.7	  14.73	  15.65	  25.17	   0.14	   0.00	--------	-1	0.00	*
5:65475703:-	   52.0	    0.0	 9999.9	    1.6	  14.73	  15.65	  57.85	   0.14	   0.00	--------	-1	0.00	*
6:43479795:-	   52.0	   12.5	    4.2	    0.6	   5.80	   6.23	  80.26	   0.44	   0.00	--------	-1	0.00	*
6:56973265:+	   52.0	    0.0	 9999.9	    0.6	  14.73	  15.65	  80.26	   0.33	   0.39	--------	-1	0.00	*
6:75963006:+	   52.0	   11.6	    4.5	    0.6	   6.18	   6.64	  80.26	   0.16	   0.00	--------	-1	0.00	*
6:108192156:-	   52.0	   17.0	    3.1	   11.7	   4.19	   4.53	  17.48	   0.17	   0.00	--------	-1	0.00	*
6:116956931:+	   52.0	    0.0	 9999.9	    0.6	  14.73	  15.65	  80.26	   0.55	   0.00	--------	-1	0.00	*
6:150571033:+	   52.0	    0.0	 9999.9	    1.1	  14.73	  15.65	  66.37	   0.30	   0.00	--------	-1	0.00	*
7:99489469:+	   52.0	    0.0	 9999.9	    0.5	  14.73	  15.65	  83.63	   0.28	   0.00	--------	-1	0.00	*
7:100277578:-	   52.0	   14.6	    3.6	   17.2	   5.09	   5.49	  10.98	   0.28	   0.00	--------	-1	0.00	*
7:123322910:+	   52.0	   26.3	    2.0	    0.5	   2.27	   2.48	  83.63	   0.18	   0.00	--------	-1	0.00	*
8:12941188:+	   52.0	    0.0	 9999.9	    5.5	  14.73	  15.65	  31.93	   0.32	   0.00	--------	-1	0.00	*
8:90938625:+	   52.0	    0.0	 9999.9	    0.6	  14.73	  15.65	  79.23	   0.16	   0.41	--------	-1	0.00	*
8:96168615:-	   52.0	    0.0	 9999.9	    0.4	  14.73	  15.65	  90.75	   0.14	   0.00	--------	-1	0.00	*
9:2804248:+	   52.0	    0.0	 9999.9	    0.4	  14.73	  15.65	  86.82	   0.43	   0.00	--------	-1	0.00	*
X:108887176:-	   52.0	   12.7	    4.1	    0.6	   5.80	   6.23	  79.89	   0.48	   0.00	--------	-1	0.00	*
X:119572469:-	   52.0	    0.0	 9999.9	    0.4	  14.73	  15.65	  89.44	   0.46	   0.00	--------	-1	0.00	*
4:146055188:-	   52.0	    0.0	 9999.9	    0.3	  14.73	  15.65	  92.28	   0.36	   0.00	--------	-1	0.00	*
12:118853283:-	   52.0	    0.0	 9999.9	    0.7	  14.73	  15.65	  75.81	   0.31	   0.00	--------	-1	0.00	*
6:30530908:+	   52.0	    1.0	   49.7	    0.8	  12.28	  13.08	  72.95	   0.06	   0.00	--------	-1	0.00	*
5:74668950:+	   52.0	    0.0	 9999.9	   16.8	  10.59	  15.65	  11.30	   0.11	   0.00	--------	-1	0.00	*
6:11137696:-	   52.0	    0.2	  245.4	    0.6	  13.36	  14.22	  80.26	   0.34	   0.00	--------	-1	0.00	*
16:46836243:+	   52.0	    0.6	   86.2	    1.4	  13.37	  14.22	  60.21	   0.40	   0.00	--------	-1	0.00	*
20:18541695:-	   52.0	    0.3	  178.7	    0.7	  13.37	  14.22	  77.04	   0.41	   0.00	--------	-1	0.00	*
9:114695857:-	   51.9	    0.0	 9999.9	    0.4	  14.73	  15.65	  86.82	   0.08	   0.00	--------	-1	0.00	*
2:209220283:-	   51.9	    0.0	 9999.9	    0.4	  14.73	  15.65	  86.64	   0.20	   0.00	--------	-1	0.00	*
1:65299102:-	   51.9	    0.0	 9999.9	    0.8	  14.73	  15.65	  74.18	   0.24	   0.00	--------	-1	0.00	*
2:171849732:+	   51.9	   13.3	    3.9	    0.4	   5.44	   5.85	  86.64	   0.28	   0.00	--------	-1	0.00	*
1:150783039:+	   51.9	    9.6	    5.4	    1.0	   7.03	   7.54	  68.20	   0.33	   0.00	--------	-1	0.00	*
8:117786655:-	   51.9	    0.0	 9999.9	    0.4	  14.73	  15.65	  90.75	   0.48	   0.00	--------	-1	0.00	*
17:8371385:+	   51.9	    0.0	 9999.9	    1.1	  14.73	  15.65	  65.26	   0.46	   0.00	--------	-1	0.00	*
12:49086433:-	   51.9	    0.0	 9999.9	    0.7	  14.73	  15.65	  75.81	   0.34	   0.00	--------	-1	0.00	*
20:309335:-	   51.9	    9.2	    5.7	    2.8	   7.03	   7.54	  45.65	   0.62	   0.00	--------	-1	0.00	*
X:152037758:-	   51.9	    8.7	    6.0	    0.4	   7.51	   8.05	  89.44	   0.53	   0.00	--------	-1	0.00	*
2:61024822:-	   51.9	    0.0	 9999.9	    0.8	  14.73	  15.65	  73.77	   0.27	   0.00	--------	-1	0.00	*
2:191557290:+	   51.9	    0.0	 9999.9	    0.4	  14.73	  15.65	  86.64	   0.14	   0.00	--------	-1	0.00	*
12:51381980:+	   51.9	    0.0	 9999.9	   25.1	   5.35	  15.65	   5.76	   0.29	   0.00	--------	-1	0.00	*
8:66515758:+	   51.9	    0.0	 9999.9	    0.4	  14.73	  15.65	  90.75	   0.39	   0.00	--------	-1	0.00	*
14:58701365:+	   51.9	   16.5	    3.1	    0.5	   4.48	   4.83	  84.12	   0.56	   0.00	--------	-1	0.00	*
6:109308341:+	   51.9	    2.2	   23.4	    0.6	  11.36	  12.11	  80.26	   0.35	   0.00	--------	-1	0.00	*
6:122753587:+	   51.9	   13.1	    4.0	    0.6	   5.44	   5.85	  80.26	   0.20	   0.00	--------	-1	0.00	*
19:44417330:+	   51.8	   14.6	    3.5	    1.1	   5.10	   5.49	  65.40	   0.38	   0.00	--------	-1	0.00	*
2:219318657:+	   51.8	    0.7	   69.4	    0.4	  13.37	  14.22	  86.64	   0.24	   0.00	--------	-1	0.00	*
7:6203158:-	   51.8	    4.0	   13.0	    0.5	   9.83	  10.49	  83.63	   0.16	   0.00	--------	-1	0.00	*
1:68591221:-	   51.8	   19.8	    2.6	    0.8	   3.68	   3.98	  74.18	   0.19	   0.00	--------	-1	0.00	*
5:95224036:+	   51.8	    0.0	 9999.9	    1.9	  14.73	  15.65	  54.43	   0.12	   0.00	--------	-1	0.00	*
3:45786749:-	   51.8	    0.0	 9999.9	    9.0	  14.73	  15.65	  22.12	   0.31	   0.00	--------	-1	0.00	*
13:46110459:+	   51.8	    0.7	   71.0	    0.3	  13.37	  14.22	  95.82	   0.24	   0.00	--------	-1	0.00	*
5:133941840:+	   51.8	    1.0	   53.7	   11.7	  13.37	  14.22	  17.41	   0.12	   0.00	--------	-1	0.00	*
10:64927391:+	   51.8	    1.1	   49.2	    0.5	  12.28	  13.08	  82.81	   0.37	   0.00	--------	-1	0.00	*
19:16662008:+	   51.8	    0.0	 9999.9	   11.4	  14.73	  15.65	  17.92	   0.14	   0.00	--------	-1	0.00	*
1:23834780:-	   51.8	    0.0	 9999.9	    1.5	  14.73	  15.65	  59.90	   0.37	   0.00	--------	-1	0.00	*
5:171638665:+	   51.8	   24.6	    2.1	    3.0	   2.62	   2.85	  44.22	   0.25	   0.00	--------	-1	0.00	*
7:97837843:-	   51.8	    6.6	    7.8	    0.5	   8.57	   9.17	  83.63	   0.08	   0.00	--------	-1	0.00	*
10:102746092:+	   51.8	    0.0	 9999.9	    2.8	  14.73	  15.65	  46.21	   0.54	   0.00	--------	-1	0.00	*
12:66357411:+	   51.8	   13.3	    3.9	    7.7	   5.44	   5.85	  25.16	   0.30	   0.00	--------	-1	0.00	*
1:156006099:+	   51.8	    0.0	 9999.9	    1.9	  14.73	  15.65	  53.70	   0.30	   0.26	--------	-1	0.00	*
1:77557823:+	   51.8	    3.5	   14.8	   16.4	  10.55	  11.26	  11.66	   0.33	   0.00	--------	-1	0.00	*
1:114455184:-	   51.8	    0.0	 9999.9	    0.8	  14.73	  15.65	  74.18	   0.15	   0.00	--------	-1	0.00	*
11:118395176:+	   51.8	   13.7	    3.8	    0.5	   5.44	   5.85	  81.96	   0.21	   0.00	--------	-1	0.00	*
14:21678780:-	   51.8	    0.0	 9999.9	    0.5	  14.73	  15.65	  84.17	   0.51	   0.00	--------	-1	0.00	*
14:77490919:-	   51.8	    0.0	 9999.9	    0.5	  14.73	  15.65	  84.17	   0.54	   0.00	--------	-1	0.00	*
15:77776164:+	   51.8	   23.6	    2.2	    0.5	   2.80	   3.06	  85.51	   0.24	   0.00	--------	-1	0.00	*
15:42503745:+	   51.7	   27.2	    1.9	    0.5	   2.12	   2.32	  85.51	   0.35	   0.00	--------	-1	0.00	*
6:42979626:-	   51.7	    0.0	 9999.9	    0.6	  14.73	  15.65	  80.26	   0.25	   0.00	--------	-1	0.00	*
1:90059173:-	   51.7	    0.0	 9999.9	    0.8	  14.73	  15.65	  74.18	   0.28	   0.00	--------	-1	0.00	*
19:45165341:-	   51.7	   15.0	    3.5	    2.9	   5.10	   5.49	  45.44	   0.25	   0.00	--------	-1	0.00	*
2:102508250:+	   51.7	    0.0	 9999.9	    0.4	  14.73	  15.65	  86.64	   0.33	   0.47	--------	-1	0.00	*
3:63988493:+	   51.7	   19.8	    2.6	    0.5	   3.68	   3.98	  82.20	   0.15	   0.00	--------	-1	0.00	*
13:21548379:-	   51.7	    0.0	 9999.9	    0.5	  14.73	  15.65	  83.94	   0.31	   0.00	--------	-1	0.00	*
3:5258489:-	   51.7	    9.8	    5.3	    0.5	   7.03	   7.54	  82.20	   0.29	   0.00	--------	-1	0.00	*
5:130761842:+	   51.7	    0.0	 9999.9	    3.8	  14.73	  15.65	  39.63	   0.42	   0.00	--------	-1	0.00	*
11:120100555:-	   51.7	    0.0	 9999.9	    0.5	  14.73	  15.65	  81.96	   0.41	   0.00	--------	-1	0.00	*
4:113198545:-	   51.7	    0.0	 9999.9	    0.3	  14.73	  15.65	  92.28	   0.12	   0.00	--------	-1	0.00	*
1:52498043:+	   51.7	    0.0	 9999.9	    0.8	  14.73	  15.65	  74.18	   0.31	   0.00	--------	-1	0.00	*
9:88637085:+	   51.7	    0.0	 9999.9	    3.7	  14.73	  15.65	  39.95	   0.27	   0.00	--------	-1	0.00	*
1:117532165:+	   51.6	   10.3	    5.0	    0.8	   6.59	   7.08	  74.18	   0.12	   0.00	--------	-1	0.00	*
15:41248074:+	   51.6	   15.7	    3.3	    0.5	   4.77	   5.15	  85.51	   0.37	   0.00	--------	-1	0.00	*
4:41958410:-	   51.6	    0.0	 9999.9	    0.6	  14.73	  15.65	  78.29	   0.17	   0.00	--------	-1	0.00	*
8:56737785:+	   51.6	    0.0	 9999.9	    1.1	  14.73	  15.65	  66.80	   0.26	   0.00	--------	-1	0.00	*
5:158584869:+	   51.6	   20.8	    2.5	    0.8	   3.44	   3.73	  73.36	   0.38	   0.34	--------	-1	0.00	*
10:112046355:-	   51.6	    7.8	    6.6	    1.4	   8.02	   8.58	  61.13	   0.47	   0.00	--------	-1	0.00	*
13:96443654:+	   51.6	    0.0	 9999.9	    0.3	  14.73	  15.65	  95.82	  -0.01	   0.00	--------	-1	0.00	*
3:53318917:-	   51.6	    0.0	 9999.9	    0.6	  14.73	  15.65	  79.65	   0.14	   0.00	--------	-1	0.00	*
5:76728272:+	   51.6	   20.0	    2.6	    0.5	   3.68	   3.98	  85.05	   0.15	   0.00	--------	-1	0.00	*
17:61824194:+	   51.6	   20.0	    2.6	    1.1	   3.68	   3.98	  65.26	   0.54	   0.00	--------	-1	0.00	*
6:47593219:-	   51.6	    8.2	    6.3	    3.8	   7.51	   8.05	  39.33	   0.29	   0.00	--------	-1	0.00	*
11:58387282:-	   51.6	    0.0	 9999.9	    5.8	  14.73	  15.65	  30.73	   0.49	   0.00	--------	-1	0.00	*
19:33088975:-	   51.6	    6.7	    7.6	    1.1	   8.57	   9.17	  65.40	   0.55	   0.00	--------	-1	0.00	*
3:124950582:+	   51.6	    0.0	 9999.9	   14.7	  12.59	  15.65	  13.41	   0.14	   0.00	--------	-1	0.00	*
14:67800667:-	   51.6	   21.3	    2.4	   12.9	   3.22	   3.49	  15.79	   0.22	   0.00	--------	-1	0.00	*
5:172744687:-	   51.6	   10.5	    4.9	    0.5	   6.59	   7.08	  85.05	   0.44	   0.00	--------	-1	0.00	*
1:162569229:-	   51.5	   13.7	    3.8	    0.8	   5.44	   5.85	  74.18	   0.53	   0.00	--------	-1	0.00	*
13:45008015:+	   51.5	   15.3	    3.4	    0.8	   4.77	   5.15	  72.36	   0.41	   0.00	--------	-1	0.00	*
7:66453013:-	   51.5	   14.2	    3.6	    0.5	   5.10	   5.49	  83.63	   0.30	   0.32	--------	-1	0.00	*
