Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
5:171764752	    5.5	    0.0	 9999.9	   11.2	  -0.02	   1.81	   0.01	  -1.03	   0.00	--------	-1	0.00	*
8:81543514	   13.6	    0.0	 9999.9	   21.7	  -0.02	   4.21	   0.01	  -0.72	   0.00	--------	-1	0.00	*
19:18417789	  108.4	  136.5	    0.8	    2.5	  -0.02	   0.01	 134.57	  -0.79	   0.04	--------	-1	0.00	*
1:204522663	   26.0	   39.5	    0.7	   17.5	  -0.02	   0.01	   1.47	  -0.90	   0.00	--------	-1	0.00	*
6:107114680	   25.7	   39.8	    0.6	    4.3	  -0.02	   0.01	  11.96	  -0.58	   0.00	--------	-1	0.00	*
8:22875169	   29.3	   44.4	    0.7	   18.7	  -0.02	   0.01	   2.00	  -0.65	   0.57	--------	-1	0.00	*
2:36777788	   50.7	    0.0	 9999.9	   65.0	  -0.02	  15.35	   0.01	  -0.38	   0.66	--------	-1	0.00	*
11:128836656	    4.1	    0.0	 9999.9	    9.9	  -0.02	   1.51	   0.01	  -1.06	   0.00	--------	-1	0.00	*
4:159827352	   18.5	    0.0	 9999.9	   27.9	  -0.02	   5.72	   0.01	  -0.83	   0.00	--------	-1	0.00	*
12:57452139	   46.2	    0.0	 9999.9	   60.5	  -0.02	  14.15	   0.01	  -0.64	   0.00	--------	-1	0.00	*
11:77928642	    9.3	    0.0	 9999.9	   16.6	  -0.02	   3.01	   0.01	  -1.04	   0.00	--------	-1	0.00	*
5:68577958	    4.0	    0.0	 9999.9	    8.5	  -0.02	   1.20	   0.01	  -0.50	   0.00	--------	-1	0.00	*
7:87829721	   10.0	    0.0	 9999.9	   16.7	  -0.02	   3.01	   0.01	  -1.31	   0.00	--------	-1	0.00	*
12:88888484	   24.1	    0.0	 9999.9	   35.1	  -0.02	   7.53	   0.01	  -0.34	   0.00	--------	-1	0.00	*
13:73329424	   17.8	   29.3	    0.6	    6.2	  -0.02	   0.01	   4.08	  -0.88	   0.13	--------	-1	0.00	*
10:70103294	    8.0	    0.0	 9999.9	   14.1	  -0.02	   2.41	   0.01	  -0.88	   0.00	--------	-1	0.00	*
22:39780525	   12.7	    0.0	 9999.9	   20.6	  -0.02	   3.91	   0.01	  -0.72	   0.00	--------	-1	0.00	*
2:86251610	   39.0	    0.0	 9999.9	   51.6	  -0.02	  11.74	   0.01	  -0.55	   0.48	--------	-1	0.00	*
6:119231898	   11.0	    0.0	 9999.9	   18.1	  -0.02	   3.31	   0.01	  -0.69	   0.00	--------	-1	0.00	*
14:39866236	    4.0	    0.0	 9999.9	    8.5	  -0.02	   1.20	   0.01	  -2.35	   0.00	--------	-1	0.00	*
15:89740408	   12.1	    0.0	 9999.9	   20.6	  -0.02	   3.91	   0.01	  -1.03	   0.00	--------	-1	0.00	*
X:131511417	   20.2	    0.0	 9999.9	   30.5	  -0.02	   6.32	   0.01	  -0.80	   0.00	--------	-1	0.00	*
2:39477715	   20.2	   33.8	    0.6	    0.8	  -0.02	   0.01	  22.04	  -1.09	   0.12	--------	-1	0.00	*
7:92241725	   64.8	    0.0	 9999.9	   81.1	  -0.02	  19.57	   0.01	  -0.40	   0.57	--------	-1	0.00	*
7:24838323	   18.6	    0.0	 9999.9	   28.1	  -0.02	   5.72	   0.01	  -0.59	   0.00	--------	-1	0.00	*
14:51372081	   11.2	   21.5	    0.5	    0.5	  -0.02	   0.01	  12.58	  -0.85	   0.00	--------	-1	0.00	*
6:41762173	   22.4	    0.0	 9999.9	   33.0	  -0.02	   6.92	   0.01	  -0.41	   0.29	--------	-1	0.00	*
5:82351092	   18.1	    0.0	 9999.9	   28.1	  -0.02	   5.72	   0.01	  -0.72	   0.00	--------	-1	0.00	*
7:155567913	   73.7	   97.5	    0.8	    3.6	  -0.02	   0.01	  67.81	  -0.48	   0.68	--------	-1	0.00	*
6:11582633	   29.7	   39.7	    0.7	   41.3	  -0.02	   0.04	   0.01	  -0.66	   0.00	--------	-1	0.00	*
4:77958454	   25.2	    0.0	 9999.9	   36.6	  -0.02	   7.83	   0.01	  -0.97	   0.59	--------	-1	0.00	*
1:100657034	    6.0	    0.0	 9999.9	   11.5	  -0.02	   1.81	   0.01	  -0.79	   0.00	--------	-1	0.00	*
7:7287520	    4.1	    0.0	 9999.9	   10.1	  -0.02	   1.51	   0.01	   0.16	   0.00	--------	-1	0.00	*
14:53508047	    4.0	    0.0	 9999.9	    8.6	  -0.02	   1.20	   0.01	  -1.53	   0.00	--------	-1	0.00	*
8:57077419	   23.9	   37.5	    0.6	   14.9	  -0.02	   0.01	   1.75	  -0.57	   0.00	--------	-1	0.00	*
17:7362793	   23.5	   37.0	    0.6	    4.7	  -0.02	   0.01	   9.65	  -0.68	   0.00	--------	-1	0.00	*
5:149363897	   17.0	    0.0	 9999.9	   25.7	  -0.02	   5.12	   0.01	  -0.64	   0.51	--------	-1	0.00	*
11:47491662	  119.8	   20.7	    5.8	  141.9	  -0.02	  17.62	   0.01	  -0.72	   0.20	--------	-1	0.00	*
6:114184181	   61.0	   82.9	    0.7	   51.5	  -0.02	   0.01	   0.97	  -0.49	   0.71	--------	-1	0.00	*
7:127011820	   60.4	   82.9	    0.7	    0.5	  -0.02	   0.01	 102.12	  -0.70	   0.00	--------	-1	0.00	*
4:152585560	    8.2	    0.0	 9999.9	   15.6	  -0.02	   2.71	   0.01	  -0.70	   0.00	--------	-1	0.00	*
11:47492644	   79.0	  103.7	    0.8	   51.8	  -0.02	   0.01	   3.59	  -0.28	   0.00	--------	-1	0.00	*
3:72799392	   79.0	  103.7	    0.8	    0.5	  -0.02	   0.01	 138.55	  -0.49	   0.00	--------	-1	0.00	*
15:43823428	   17.0	   28.9	    0.6	    4.0	  -0.02	   0.01	   5.95	  -0.75	   0.00	--------	-1	0.00	*
8:95803967	    8.5	    0.0	 9999.9	   15.6	  -0.02	   2.71	   0.01	  -1.16	   0.00	--------	-1	0.00	*
14:70833984	   27.0	   41.5	    0.7	   22.9	  -0.02	   0.01	   0.65	  -0.47	   0.00	--------	-1	0.00	*
6:105547597	   27.0	   41.5	    0.7	    9.3	  -0.02	   0.01	   5.75	  -0.46	   0.83	--------	-1	0.00	*
1:201789699	   26.7	   41.5	    0.6	   13.2	  -0.02	   0.01	   3.24	  -0.62	   0.00	--------	-1	0.00	*
2:37871547	   26.7	   41.5	    0.6	   18.2	  -0.02	   0.01	   1.49	  -0.46	   0.00	--------	-1	0.00	*
3:168802556	   26.5	   41.5	    0.6	    0.5	  -0.02	   0.01	  35.57	  -0.79	   0.38	--------	-1	0.00	*
19:44091093	   26.5	   41.5	    0.6	   29.6	  -0.02	   0.01	   0.15	  -0.56	   0.00	--------	-1	0.00	*
6:136665243	   26.1	   41.5	    0.6	    0.6	  -0.02	   0.01	  34.58	  -0.99	   0.00	--------	-1	0.00	*
17:79640862	   26.1	   41.1	    0.6	    1.1	  -0.02	   0.01	  26.90	  -1.20	   0.31	--------	-1	0.00	*
X:79931116	   26.0	   41.5	    0.6	    7.1	  -0.02	   0.01	   7.95	  -0.68	   0.00	--------	-1	0.00	*
14:31569996	   13.7	   24.5	    0.6	    0.5	  -0.02	   0.01	  15.48	  -1.09	   0.00	--------	-1	0.00	*
19:46971226	   34.2	   51.8	    0.7	    1.1	  -0.02	   0.01	  38.49	  -0.60	   0.44	--------	-1	0.00	*
7:87826674	    8.8	    0.0	 9999.9	   15.7	  -0.02	   2.71	   0.01	  -1.45	   0.00	--------	-1	0.00	*
8:56922783	   44.0	   62.2	    0.7	    0.5	  -0.02	   0.01	  69.41	  -0.61	   0.00	--------	-1	0.00	*
12:53805493	   43.1	   62.2	    0.7	    0.7	  -0.02	   0.01	  61.16	  -0.71	   0.00	--------	-1	0.00	*
13:22277332	    8.0	    0.0	 9999.9	   14.3	  -0.02	   2.41	   0.01	  -0.96	   0.00	--------	-1	0.00	*
9:127708963	    4.0	    0.0	 9999.9	    8.7	  -0.02	   1.20	   0.01	  -1.60	   0.00	--------	-1	0.00	*
10:94212519	   22.0	   36.3	    0.6	    6.7	  -0.02	   0.01	   6.17	  -0.68	   0.36	--------	-1	0.00	*
1:173903036	   21.0	    0.0	 9999.9	   30.8	  -0.02	   6.32	   0.01	  -0.67	   0.00	--------	-1	0.00	*
10:11962992	   58.5	   80.4	    0.7	    2.6	  -0.02	   0.01	  57.21	  -0.47	   0.63	--------	-1	0.00	*
3:43762568	   13.0	    0.0	 9999.9	   20.9	  -0.02	   3.91	   0.01	  -0.38	   0.00	--------	-1	0.00	*
4:147176654	    4.7	    0.0	 9999.9	   10.2	  -0.02	   1.51	   0.01	  -0.28	   0.00	--------	-1	0.00	*
6:52367961	    8.0	    0.0	 9999.9	   14.4	  -0.02	   2.41	   0.01	  -0.57	   0.00	--------	-1	0.00	*
3:15090744	   26.2	    6.8	    3.9	   38.0	  -0.02	   3.39	   0.01	  -0.94	   0.00	--------	-1	0.00	*
15:65250936	    4.0	    0.0	 9999.9	    8.7	  -0.02	   1.20	   0.01	  -2.07	   0.00	--------	-1	0.00	*
17:65335034	   10.2	    0.0	 9999.9	   18.4	  -0.02	   3.31	   0.01	  -1.21	   0.00	--------	-1	0.00	*
3:196313238	   42.2	   61.6	    0.7	    2.3	  -0.02	   0.01	  38.54	  -1.06	   0.00	--------	-1	0.00	*
5:32228881	    8.4	    0.0	 9999.9	   15.8	  -0.02	   2.71	   0.01	  -0.96	   0.00	--------	-1	0.00	*
22:45588959	    6.0	    0.0	 9999.9	   11.7	  -0.02	   1.81	   0.01	  -0.63	   0.00	--------	-1	0.00	*
2:75885645	   20.4	    0.0	 9999.9	   30.9	  -0.02	   6.32	   0.01	  -0.71	   0.00	--------	-1	0.00	*
17:10614500	   11.0	   20.7	    0.5	    1.1	  -0.02	   0.01	   7.39	  -0.91	   0.00	--------	-1	0.00	*
4:154197364	   11.0	   20.7	    0.5	    0.3	  -0.02	   0.01	  12.86	  -1.57	   0.00	--------	-1	0.00	*
5:133915127	   11.0	   20.7	    0.5	    4.3	  -0.02	   0.01	   2.31	  -1.14	   0.48	--------	-1	0.00	*
17:42880535	   10.9	   20.7	    0.5	   15.8	  -0.02	   0.01	   0.04	  -1.98	   0.00	--------	-1	0.00	*
2:102509406	   10.3	   20.7	    0.5	   14.0	  -0.02	   0.01	   0.08	  -0.74	   0.00	--------	-1	0.00	*
X:62857691	   10.2	   20.7	    0.5	    0.8	  -0.02	   0.01	   9.22	  -0.86	   0.00	--------	-1	0.00	*
1:2238194	   10.1	   20.7	    0.5	    5.3	  -0.02	   0.01	   1.71	  -1.14	   0.00	--------	-1	0.00	*
5:79277814	   30.0	    0.0	 9999.9	   41.6	  -0.02	   9.03	   0.01	  -0.78	   0.00	--------	-1	0.00	*
7:107560378	   81.9	  107.0	    0.8	    2.5	  -0.02	   0.01	  91.61	  -0.73	   0.00	--------	-1	0.00	*
10:93624657	   57.5	   79.5	    0.7	    0.5	  -0.02	   0.01	  94.97	  -0.39	   0.00	--------	-1	0.00	*
15:100268173	    4.9	   11.5	    0.4	    5.6	  -0.02	   0.01	   0.18	  -1.29	   0.00	--------	-1	0.00	*
1:214527058	   16.2	    0.0	 9999.9	   26.1	  -0.02	   5.12	   0.01	  -0.60	   0.00	--------	-1	0.00	*
11:33694401	    5.0	    0.0	 9999.9	   10.3	  -0.02	   1.51	   0.01	  -0.28	   0.00	--------	-1	0.00	*
12:27955232	    5.6	    0.0	 9999.9	   11.8	  -0.02	   1.81	   0.01	  -1.08	   0.00	--------	-1	0.00	*
14:67850358	  114.4	  145.2	    0.8	    1.7	  -0.02	   0.01	 161.31	  -0.42	   0.00	--------	-1	0.00	*
16:4561368	   28.6	   44.7	    0.6	   10.9	  -0.02	   0.01	   5.40	  -0.67	   0.47	--------	-1	0.00	*
16:20866599	    6.2	    0.0	 9999.9	   13.2	  -0.02	   2.11	   0.01	  -0.97	   0.00	--------	-1	0.00	*
22:46636457	   14.0	    0.0	 9999.9	   22.4	  -0.02	   4.21	   0.01	  -0.79	   0.00	--------	-1	0.00	*
11:4621227	   24.8	   39.7	    0.6	    0.5	  -0.02	   0.01	  32.07	  -0.84	   0.19	--------	-1	0.00	*
2:113287819	   68.3	   20.4	    3.3	   86.5	  -0.02	   6.71	   0.01	  -0.96	   0.27	--------	-1	0.00	*
12:81189928	    6.0	    0.0	 9999.9	   11.8	  -0.02	   1.81	   0.01	  -1.24	   0.00	--------	-1	0.00	*
12:56551717	    6.0	    0.0	 9999.9	   11.8	  -0.02	   1.81	   0.01	  -0.84	   0.00	--------	-1	0.00	*
5:65478603	    5.6	    0.0	 9999.9	   11.8	  -0.02	   1.81	   0.01	  -0.53	   0.00	--------	-1	0.00	*
12:4413111	   55.0	   76.7	    0.7	    0.7	  -0.02	   0.01	  81.44	  -0.91	   0.17	--------	-1	0.00	*
1:231501644	   25.7	    5.9	    4.4	   37.2	  -0.02	   3.57	   0.01	  -1.02	   0.00	--------	-1	0.00	*
4:16162208	    6.0	    0.0	 9999.9	   11.9	  -0.02	   1.81	   0.01	  -2.88	   0.53	--------	-1	0.00	*
8:26268160	   17.2	   30.8	    0.6	    0.4	  -0.02	   0.01	  23.82	  -0.45	   0.33	--------	-1	0.00	*
3:9848151	   60.0	   82.9	    0.7	    0.5	  -0.02	   0.01	  98.38	  -0.54	   0.00	--------	-1	0.00	*
5:71503088	   60.0	   82.9	    0.7	   59.4	  -0.02	   0.01	   0.32	  -0.43	   0.74	--------	-1	0.00	*
2:110301151	   59.7	   82.9	    0.7	    0.4	  -0.02	   0.01	 103.51	  -0.35	   0.00	--------	-1	0.00	*
17:645656	   59.5	   82.7	    0.7	    1.1	  -0.02	   0.01	  78.79	  -0.65	   0.43	--------	-1	0.00	*
11:120357822	   16.1	    0.2	   85.5	   26.3	  -0.02	   4.14	   0.01	  -0.95	   0.00	--------	-1	0.00	*
1:249144254	    7.1	    0.0	 9999.9	   14.6	  -0.02	   2.41	   0.01	  -1.28	   0.00	--------	-1	0.00	*
11:47800500	  206.5	  248.8	    0.8	    0.5	  -0.02	   0.01	 999.00	  -0.48	   0.00	--------	-1	0.00	*
X:153290201	   14.7	    0.0	 9999.9	   23.8	  -0.02	   4.52	   0.01	  -0.48	   0.00	--------	-1	0.00	*
19:38122454	    5.0	    0.0	 9999.9	   10.5	  -0.02	   1.51	   0.01	  -0.83	   0.00	--------	-1	0.00	*
2:37072844	   24.0	    0.0	 9999.9	   34.9	  -0.02	   7.22	   0.01	  -0.64	   0.00	--------	-1	0.00	*
22:47074805	   23.9	   38.9	    0.6	    8.2	  -0.02	   0.01	   5.26	  -0.50	   0.00	--------	-1	0.00	*
5:79274544	   22.5	    0.0	 9999.9	   33.7	  -0.02	   6.92	   0.01	  -0.83	   0.00	--------	-1	0.00	*
10:21071410	    5.1	    0.0	 9999.9	   11.9	  -0.02	   1.81	   0.01	  -0.75	   0.00	--------	-1	0.00	*
22:40724788	   52.1	    0.0	 9999.9	   68.8	  -0.02	  15.95	   0.01	  -0.66	   0.00	--------	-1	0.00	*
X:153277105	  132.0	  165.9	    0.8	    0.4	  -0.02	   0.01	 278.46	  -0.36	   0.45	--------	-1	0.00	*
1:118067136	   25.9	    0.0	 9999.9	   37.4	  -0.02	   7.83	   0.01	  -0.44	   0.23	--------	-1	0.00	*
12:56665886	   52.4	   74.4	    0.7	    0.9	  -0.02	   0.01	  72.21	  -0.86	   0.29	--------	-1	0.00	*
15:38780980	    6.0	    0.0	 9999.9	   12.0	  -0.02	   1.81	   0.01	  -0.68	   0.00	--------	-1	0.00	*
15:52604637	    4.5	    0.0	 9999.9	   10.5	  -0.02	   1.51	   0.01	  -1.15	   0.00	--------	-1	0.00	*
1:63903530	    8.0	    0.0	 9999.9	   14.8	  -0.02	   2.41	   0.01	  -0.41	   0.00	--------	-1	0.00	*
7:92241272	   62.2	    0.0	 9999.9	   80.3	  -0.02	  18.96	   0.01	  -0.56	   0.57	--------	-1	0.00	*
10:27964089	   13.0	    0.0	 9999.9	   21.4	  -0.02	   3.91	   0.01	  -0.58	   0.00	--------	-1	0.00	*
11:4113955	   19.7	   33.4	    0.6	    0.5	  -0.02	   0.01	  23.94	  -0.95	   0.00	--------	-1	0.00	*
21:30426571	   28.9	   20.7	    1.4	   41.1	  -0.02	   0.79	   0.01	  -1.24	   0.00	--------	-1	0.00	*
16:2651204	   33.8	   51.2	    0.7	    2.8	  -0.02	   0.01	  24.45	  -0.61	   0.00	--------	-1	0.00	*
3:93778988	    6.3	    0.0	 9999.9	   13.5	  -0.02	   2.11	   0.01	  -1.10	   0.00	--------	-1	0.00	*
16:81063913	   15.3	    0.0	 9999.9	   25.3	  -0.02	   4.82	   0.01	  -1.15	   0.00	--------	-1	0.00	*
5:110833686	   22.7	   37.5	    0.6	   23.2	  -0.02	   0.01	   0.26	  -0.67	   0.00	--------	-1	0.00	*
6:88223706	    4.0	    0.0	 9999.9	    9.1	  -0.02	   1.20	   0.01	  -3.10	   0.00	--------	-1	0.00	*
9:80332391	   25.7	    0.0	 9999.9	   37.6	  -0.02	   7.83	   0.01	  -1.06	   0.00	--------	-1	0.00	*
X:133561038	   75.3	   37.1	    2.0	   95.1	  -0.02	   3.62	   0.01	  -0.88	   0.00	--------	-1	0.00	*
1:112258682	    8.6	    0.0	 9999.9	   16.2	  -0.02	   2.71	   0.01	  -1.45	   0.00	--------	-1	0.00	*
11:118621635	   84.4	   32.4	    2.6	  105.1	  -0.02	   6.04	   0.01	  -0.72	   0.00	--------	-1	0.00	*
12:9092365	    7.0	    0.0	 9999.9	   13.5	  -0.02	   2.11	   0.01	  -1.05	   0.00	--------	-1	0.00	*
6:142540403	   55.6	   78.6	    0.7	    2.9	  -0.02	   0.01	  49.96	  -0.84	   0.12	--------	-1	0.00	*
1:85717161	   26.0	   41.5	    0.6	    3.2	  -0.02	   0.01	  14.93	  -0.53	   0.83	--------	-1	0.00	*
18:45365692	   26.0	   41.5	    0.6	   17.9	  -0.02	   0.01	   1.37	  -0.60	   0.59	--------	-1	0.00	*
2:176792624	   26.0	   41.5	    0.6	   15.0	  -0.02	   0.01	   2.20	  -0.53	   0.20	--------	-1	0.00	*
3:133543761	   26.0	   41.5	    0.6	    5.0	  -0.02	   0.01	  10.58	  -0.34	   0.87	--------	-1	0.00	*
4:75971532	   26.0	   41.5	    0.6	    0.6	  -0.02	   0.01	  31.76	  -0.47	   0.65	--------	-1	0.00	*
9:115448208	   26.0	   41.5	    0.6	   11.5	  -0.02	   0.01	   3.76	  -0.52	   0.41	--------	-1	0.00	*
7:129472927	   25.9	   41.5	    0.6	   32.6	  -0.02	   0.01	   0.05	  -0.90	   0.29	--------	-1	0.00	*
2:9544279	   25.7	   41.5	    0.6	   18.1	  -0.02	   0.01	   1.32	  -0.49	   0.00	--------	-1	0.00	*
7:134849805	   25.7	   41.3	    0.6	    0.5	  -0.02	   0.01	  34.58	  -1.32	   0.00	--------	-1	0.00	*
19:58356171	   25.3	   41.5	    0.6	    5.2	  -0.02	   0.01	  10.11	  -0.67	   0.28	--------	-1	0.00	*
20:60869898	   25.3	   41.5	    0.6	    5.7	  -0.02	   0.01	   9.35	  -0.67	   0.00	--------	-1	0.00	*
X:37315028	   25.3	   41.5	    0.6	    0.4	  -0.02	   0.01	  37.46	  -0.64	   0.00	--------	-1	0.00	*
12:56863779	   25.2	   41.5	    0.6	    0.7	  -0.02	   0.01	  30.71	  -0.55	   0.00	--------	-1	0.00	*
11:111891568	   25.2	   41.5	    0.6	    6.6	  -0.02	   0.01	   7.98	  -0.53	   0.00	--------	-1	0.00	*
5:179674150	   25.2	   41.5	    0.6	    0.9	  -0.02	   0.01	  28.72	  -0.40	   0.39	--------	-1	0.00	*
8:41367805	   25.2	   41.5	    0.6	    0.4	  -0.02	   0.01	  38.11	  -0.62	   0.00	--------	-1	0.00	*
2:114466507	    5.0	    0.0	 9999.9	   10.6	  -0.02	   1.51	   0.01	  -0.81	   0.00	--------	-1	0.00	*
3:45719275	   28.8	    0.0	 9999.9	   41.2	  -0.02	   8.73	   0.01	  -0.75	   0.39	--------	-1	0.00	*
12:56633449	   27.2	   41.5	    0.7	   40.0	  -0.02	   0.02	   0.01	  -0.67	   0.41	--------	-1	0.00	*
4:159827638	   17.2	    0.0	 9999.9	   27.9	  -0.02	   5.42	   0.01	  -0.68	   0.00	--------	-1	0.00	*
10:103314900	   25.2	    0.0	 9999.9	   37.6	  -0.02	   7.83	   0.01	  -0.58	   0.00	--------	-1	0.00	*
4:56296436	   16.1	   20.7	    0.8	   26.6	  -0.02	   0.10	   0.01	  -1.38	   0.00	--------	-1	0.00	*
3:169715031	    8.0	    0.0	 9999.9	   14.9	  -0.02	   2.41	   0.01	  -0.61	   0.00	--------	-1	0.00	*
14:81940682	   36.8	    0.0	 9999.9	   50.7	  -0.02	  11.14	   0.01	  -0.71	   0.00	--------	-1	0.00	*
2:114467501	    4.2	    0.0	 9999.9	   10.7	  -0.02	   1.51	   0.01	  -0.99	   0.00	--------	-1	0.00	*
12:52390718	   36.2	   55.5	    0.7	    0.7	  -0.02	   0.01	  48.85	  -0.86	   0.00	--------	-1	0.00	*
4:57326846	   51.4	   49.4	    1.0	   68.2	  -0.02	   0.34	   0.01	  -1.00	   0.28	--------	-1	0.00	*
15:34376433	   18.4	   32.5	    0.6	    0.5	  -0.02	   0.01	  23.64	  -1.39	   0.00	--------	-1	0.00	*
20:50214054	   10.0	    0.0	 9999.9	   17.7	  -0.02	   3.01	   0.01	  -1.06	   0.35	--------	-1	0.00	*
2:148688116	    9.2	    0.0	 9999.9	   17.7	  -0.02	   3.01	   0.01	  -0.89	   0.00	--------	-1	0.00	*
3:196197270	   12.6	    0.0	 9999.9	   21.6	  -0.02	   3.91	   0.01	  -0.44	   0.00	--------	-1	0.00	*
1:84332988	    5.0	    0.0	 9999.9	   12.2	  -0.02	   1.81	   0.01	  -1.14	   0.00	--------	-1	0.00	*
13:27641203	   15.6	   28.1	    0.6	   16.9	  -0.02	   0.01	   0.21	  -0.74	   0.00	--------	-1	0.00	*
9:13106848	   15.4	   28.5	    0.5	    0.4	  -0.02	   0.01	  19.27	  -0.93	   0.00	--------	-1	0.00	*
16:75631991	   24.8	   40.1	    0.6	    0.7	  -0.02	   0.01	  29.64	  -0.83	   0.00	--------	-1	0.00	*
17:1963516	   24.1	   40.0	    0.6	    6.7	  -0.02	   0.01	   7.36	  -0.75	   0.03	--------	-1	0.00	*
17:1368019	   59.0	   82.9	    0.7	    1.9	  -0.02	   0.01	  64.30	  -0.57	   0.40	--------	-1	0.00	*
6:11583582	   17.0	    0.0	 9999.9	   26.8	  -0.02	   5.12	   0.01	  -0.45	   0.00	--------	-1	0.00	*
6:16300112	   14.5	    0.0	 9999.9	   24.3	  -0.02	   4.52	   0.01	  -0.92	   0.00	--------	-1	0.00	*
X:131511759	   16.3	    0.0	 9999.9	   26.8	  -0.02	   5.12	   0.01	  -0.92	   0.00	--------	-1	0.00	*
12:392542	   52.0	    0.0	 9999.9	   69.5	  -0.02	  15.95	   0.01	  -0.70	   0.00	--------	-1	0.00	*
20:56936335	    6.0	    0.0	 9999.9	   12.3	  -0.02	   1.81	   0.01	  -0.62	   0.00	--------	-1	0.00	*
10:94113373	   34.2	    0.0	 9999.9	   48.7	  -0.02	  10.54	   0.01	  -0.95	   0.00	--------	-1	0.00	*
1:68591731	   85.4	  114.9	    0.7	    0.8	  -0.02	   0.01	 140.54	  -0.75	   0.39	--------	-1	0.00	*
6:38138281	    4.0	    0.0	 9999.9	    9.3	  -0.02	   1.20	   0.01	  -3.19	   0.00	--------	-1	0.00	*
11:73965111	   12.6	   24.3	    0.5	    0.5	  -0.02	   0.01	  13.47	  -1.09	   0.00	--------	-1	0.00	*
8:26364425	    9.1	    0.0	 9999.9	   17.9	  -0.02	   3.01	   0.01	  -0.91	   0.00	--------	-1	0.00	*
7:141361584	   56.6	   80.2	    0.7	   31.2	  -0.02	   0.01	   4.67	  -0.87	   0.23	--------	-1	0.00	*
10:123502979	   51.5	   74.1	    0.7	    0.5	  -0.02	   0.01	  82.81	  -0.39	   0.00	--------	-1	0.00	*
14:55512284	   23.4	   39.6	    0.6	    0.9	  -0.02	   0.01	  25.12	  -0.66	   0.00	--------	-1	0.00	*
11:8711044	   12.9	    0.0	 9999.9	   21.9	  -0.02	   3.91	   0.01	  -0.93	   0.00	--------	-1	0.00	*
1:205686478	  124.3	  145.2	    0.9	  150.1	  -0.02	   0.04	   0.01	  -0.39	   0.00	--------	-1	0.00	*
2:131105272	   35.5	    0.0	 9999.9	   50.0	  -0.02	  10.84	   0.01	  -0.63	   0.00	--------	-1	0.00	*
3:107762896	    8.9	    0.0	 9999.9	   16.6	  -0.02	   2.71	   0.01	  -1.11	   0.01	--------	-1	0.00	*
8:28425016	    7.0	    0.0	 9999.9	   13.8	  -0.02	   2.11	   0.01	  -0.96	   0.00	--------	-1	0.00	*
17:74035516	   55.1	   80.0	    0.7	    1.7	  -0.02	   0.01	  62.66	  -0.40	   0.16	--------	-1	0.00	*
1:94995925	   42.0	   62.2	    0.7	    0.8	  -0.02	   0.01	  56.28	  -0.84	   0.00	--------	-1	0.00	*
1:160396546	   42.0	   62.2	    0.7	   10.7	  -0.02	   0.01	  12.39	  -0.54	   0.00	--------	-1	0.00	*
21:35209411	   42.0	   62.2	    0.7	    0.4	  -0.02	   0.01	  67.23	  -0.82	   0.00	--------	-1	0.00	*
5:41919697	   12.0	    0.0	 9999.9	   20.6	  -0.02	   3.61	   0.01	  -1.25	   0.00	--------	-1	0.00	*
19:13209430	    9.9	    0.0	 9999.9	   18.0	  -0.02	   3.01	   0.01	  -1.00	   0.00	--------	-1	0.00	*
17:419402	   10.0	    0.0	 9999.9	   18.0	  -0.02	   3.01	   0.01	  -0.87	   0.00	--------	-1	0.00	*
11:118620156	   80.5	   59.6	    1.4	  101.6	  -0.02	   1.34	   0.01	  -0.84	   0.00	--------	-1	0.00	*
15:43823779	    4.0	   12.6	    0.3	    4.6	  -0.02	   0.01	   0.31	  -0.43	   0.00	--------	-1	0.00	*
5:145668677	   20.5	    0.0	 9999.9	   32.1	  -0.02	   6.32	   0.01	  -1.01	   0.00	--------	-1	0.00	*
14:39866631	    4.0	    0.0	 9999.9	    9.5	  -0.02	   1.20	   0.01	  -2.01	   0.00	--------	-1	0.00	*
7:138989020	   24.9	   33.1	    0.8	   37.0	  -0.02	   0.04	   0.01	  -0.92	   0.21	--------	-1	0.00	*
17:35973078	   14.8	    0.0	 9999.9	   24.6	  -0.02	   4.52	   0.01	  -0.75	   0.00	--------	-1	0.00	*
20:61576343	   19.5	   34.9	    0.6	    2.0	  -0.02	   0.01	  13.04	  -0.87	   0.16	--------	-1	0.00	*
16:23073921	   22.5	   38.8	    0.6	    0.7	  -0.02	   0.01	  26.53	  -0.64	   0.42	--------	-1	0.00	*
15:41686434	   10.0	   20.7	    0.5	    0.5	  -0.02	   0.01	  10.09	  -1.18	   0.00	--------	-1	0.00	*
22:38089385	   10.0	   20.7	    0.5	    1.2	  -0.02	   0.01	   6.15	  -1.55	   0.00	--------	-1	0.00	*
3:110912840	   10.0	   20.7	    0.5	    0.5	  -0.02	   0.01	   9.48	  -0.67	   0.00	--------	-1	0.00	*
5:42719764	   10.0	   20.7	    0.5	    9.7	  -0.02	   0.01	   0.30	  -1.26	   0.00	--------	-1	0.00	*
1:173901604	    9.8	   20.7	    0.5	    0.8	  -0.02	   0.01	   8.00	  -0.46	   0.00	--------	-1	0.00	*
8:29194386	    9.6	   20.7	    0.5	    2.0	  -0.02	   0.01	   4.27	  -0.68	   0.00	--------	-1	0.00	*
